단축코드,표준코드,한글종목명,ELW권리형태,ELW조기종료발생기준가격,바스켓여부,기초자산코드1,기초자산코드2,기초자산코드3,기초자산코드4,기초자산코드5,발행사한글종목명,발행사코드,행사가,최종거래일,잔존일수,권리유형구분코드,지급일,전일시가총액(억),상장주수(천),시장참가자번호1,시장참가자번호2,시장참가자번호3,시장참가자번호4,시장참가자번호5,시장참가자번호6,시장참가자번호7,시장참가자번호8,시장참가자번호9,시장참가자번호10
57MN33,KRA5711C0G53,한국MN33글로비스콜,0,000000000.000,N,086280,,,,,,00003,022800000,20260910,0105,C,20260916,000000000,000000000071500,00003,,,,,,,,,
57MN34,KRA5711C1G52,한국MN34글로비스콜,0,000000000.000,N,086280,,,,,,00003,021000000,20260813,0077,C,20260820,000000000,000000000041700,00003,,,,,,,,,
57MN35,KRA5711C2G51,한국MN35글로비스콜,0,000000000.000,N,086280,,,,,,00003,021000000,20260910,0105,C,20260916,000000000,000000000037100,00003,,,,,,,,,
57MN36,KRA5711C3G50,한국MN36글로비스콜,0,000000000.000,N,086280,,,,,,00003,019000000,20260813,0077,C,20260820,000000000,000000000020900,00003,,,,,,,,,
57MN37,KRA5711C4G59,한국MN37현대로템콜,0,000000000.000,N,064350,,,,,,00003,023300000,20260813,0077,C,20260820,000000055,000000000111200,00003,,,,,,,,,
57MN38,KRA5711C5G58,한국MN38현대로템콜,0,000000000.000,N,064350,,,,,,00003,023300000,20261210,0196,C,20261216,000000055,000000000052700,00003,,,,,,,,,
57MN39,KRA5711C6G57,한국MN39현대로템콜,0,000000000.000,N,064350,,,,,,00003,023300000,20270311,0287,C,20270317,000000000,000000000040000,00003,,,,,,,,,
57MN40,KRA5711C7G56,한국MN40모비스콜,0,000000000.000,N,012330,,,,,,00003,043150000,20261008,0133,C,20261015,000000000,000000000100000,00003,,,,,,,,,
57MN41,KRA5711C8G55,한국MN41모비스콜,0,000000000.000,N,012330,,,,,,00003,043150000,20261112,0168,C,20261118,000000000,000000000077000,00003,,,,,,,,,
57MN42,KRA5711C9G54,한국MN42모비스콜,0,000000000.000,N,012330,,,,,,00003,043150000,20261210,0196,C,20261216,000000000,000000000066700,00003,,,,,,,,,
57MN43,KRA5711CAG57,한국MN43모비스콜,0,000000000.000,N,012330,,,,,,00003,043150000,20270311,0287,C,20270317,000000341,000000000045500,00003,,,,,,,,,
57MN44,KRA5711CBG56,한국MN44현대차콜,0,000000000.000,N,005380,,,,,,00003,047100000,20260813,0077,C,20260820,000000000,000000000058900,00003,,,,,,,,,
57MN45,KRA5711CCG55,한국MN45효성중공콜,0,000000000.000,N,298040,,,,,,00003,284400000,20260813,0077,C,20260820,000000000,000000000125000,00003,,,,,,,,,
57MN46,KRA5712CDG53,한국MN46한국조선풋,0,000000000.000,N,009540,,,,,,00003,045000000,20260813,0077,P,20260820,000000000,000000000006700,00003,,,,,,,,,
57MN47,KRA5712CEG52,한국MN47한국조선풋,0,000000000.000,N,009540,,,,,,00003,045000000,20260910,0105,P,20260916,000000000,000000000006700,00003,,,,,,,,,
57MN48,KRA5712CFG51,한국MN48한국조선풋,0,000000000.000,N,009540,,,,,,00003,045000000,20261210,0196,P,20261216,000000000,000000000006600,00003,,,,,,,,,
57MN49,KRA5712CGG50,한국MN49한국조선풋,0,000000000.000,N,009540,,,,,,00003,045000000,20270311,0287,P,20270317,000000000,000000000006600,00003,,,,,,,,,
57MN50,KRA5712CHG59,한국MN50현대일렉풋,0,000000000.000,N,267260,,,,,,00003,125000000,20260813,0077,P,20260820,000000000,000000000005000,00003,,,,,,,,,
57MN51,KRA5712CJG57,한국MN51현대일렉풋,0,000000000.000,N,267260,,,,,,00003,125000000,20260910,0105,P,20260916,000000000,000000000005000,00003,,,,,,,,,
57MN52,KRA5712CKG54,한국MN52현대일렉풋,0,000000000.000,N,267260,,,,,,00003,125000000,20261210,0196,P,20261216,000000000,000000000005000,00003,,,,,,,,,
57MN53,KRA5712CLG53,한국MN53현대일렉풋,0,000000000.000,N,267260,,,,,,00003,125000000,20270311,0287,P,20270317,000000000,000000000005000,00003,,,,,,,,,
57MN54,KRA5712CMG52,한국MN54현대중공풋,0,000000000.000,N,329180,,,,,,00003,060000000,20260813,0077,P,20260820,000000004,000000000005000,00003,,,,,,,,,
57MN55,KRA5712CNG51,한국MN55현대중공풋,0,000000000.000,N,329180,,,,,,00003,060000000,20260910,0105,P,20260916,000000000,000000000005000,00003,,,,,,,,,
57MN56,KRA5712CPG59,한국MN56현대중공풋,0,000000000.000,N,329180,,,,,,00003,060000000,20261210,0196,P,20261216,000000000,000000000005000,00003,,,,,,,,,
57MN57,KRA5712CQG58,한국MN57현대중공풋,0,000000000.000,N,329180,,,,,,00003,060000000,20270311,0287,P,20270317,000000000,000000000005000,00003,,,,,,,,,
57MN58,KRA5712CRG57,한국MN58KB금융풋,0,000000000.000,N,105560,,,,,,00003,014850000,20260813,0077,P,20260820,000000014,000000000027100,00003,,,,,,,,,
57MN59,KRA5712CSG56,한국MN59LG에너지풋,0,000000000.000,N,373220,,,,,,00003,045000000,20260813,0077,P,20260820,000000000,000000000009200,00003,,,,,,,,,
57MN60,KRA5712CTG55,한국MN60LG에너지풋,0,000000000.000,N,373220,,,,,,00003,045000000,20260910,0105,P,20260916,000000000,000000000009100,00003,,,,,,,,,
57MN61,KRA5712CVG51,한국MN61LG에너지풋,0,000000000.000,N,373220,,,,,,00003,045000000,20261210,0196,P,20261216,000000000,000000000009100,00003,,,,,,,,,
57MN62,KRA5712CWG50,한국MN62LG에너지풋,0,000000000.000,N,373220,,,,,,00003,045000000,20270311,0287,P,20270317,000000000,000000000009000,00003,,,,,,,,,
57MN63,KRA5712CXG59,한국MN63엘지전자풋,0,000000000.000,N,066570,,,,,,00003,015000000,20260813,0077,P,20260820,000000002,000000000005000,00003,,,,,,,,,
57MN64,KRA5712CYG58,한국MN64엘지전자풋,0,000000000.000,N,066570,,,,,,00003,015000000,20260910,0105,P,20260916,000000003,000000000005000,00003,,,,,,,,,
57MN65,KRA5712CZG57,한국MN65엘지전자풋,0,000000000.000,N,066570,,,,,,00003,015000000,20261210,0196,P,20261216,000000005,000000000005000,00003,,,,,,,,,
57MN66,KRA5712D0G59,한국MN66엘지전자풋,0,000000000.000,N,066570,,,,,,00003,015000000,20270311,0287,P,20270317,000000007,000000000005000,00003,,,,,,,,,
57MN67,KRA5712D1G58,한국MN67LG화학풋,0,000000000.000,N,051910,,,,,,00003,040000000,20260813,0077,P,20260820,000000000,000000000005300,00003,,,,,,,,,
57MN68,KRA5712D2G57,한국MN68LG화학풋,0,000000000.000,N,051910,,,,,,00003,040000000,20260910,0105,P,20260916,000000000,000000000005300,00003,,,,,,,,,
57MN69,KRA5712D3G56,한국MN69LG화학풋,0,000000000.000,N,051910,,,,,,00003,040000000,20261210,0196,P,20261216,000000000,000000000005200,00003,,,,,,,,,
57MN70,KRA5712D4G55,한국MN70LG화학풋,0,000000000.000,N,051910,,,,,,00003,040000000,20270311,0287,P,20270317,000000000,000000000005200,00003,,,,,,,,,
57MN71,KRA5712D5G54,한국MN71네이버풋,0,000000000.000,N,035420,,,,,,00003,019000000,20260813,0077,P,20260820,000000100,000000000142900,00003,,,,,,,,,
57MN72,KRA5712D6G53,한국MN72네이버풋,0,000000000.000,N,035420,,,,,,00003,019000000,20260910,0105,P,20260916,000000000,000000000111200,00003,,,,,,,,,
57MN73,KRA5712D7G52,한국MN73네이버풋,0,000000000.000,N,035420,,,,,,00003,019000000,20261210,0196,P,20261216,000000000,000000000062500,00003,,,,,,,,,
57MN74,KRA5712D8G51,한국MN74POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20260813,0077,P,20260820,000000000,000000000005000,00003,,,,,,,,,
57MN75,KRA5712D9G50,한국MN75POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20260910,0105,P,20260916,000000000,000000000005000,00003,,,,,,,,,
57MN76,KRA5712DAG55,한국MN76POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20261008,0133,P,20261015,000000000,000000000005000,00003,,,,,,,,,
57MN77,KRA5712DBG54,한국MN77POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20261112,0168,P,20261118,000000000,000000000005000,00003,,,,,,,,,
57MN78,KRA5712DCG53,한국MN78POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20261210,0196,P,20261216,000000000,000000000005000,00003,,,,,,,,,
57MN79,KRA5712DDG52,한국MN79POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20270114,0231,P,20270120,000000000,000000000005000,00003,,,,,,,,,
57MN80,KRA5712DEG51,한국MN80POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20270211,0259,P,20270217,000000000,000000000005000,00003,,,,,,,,,
57MN81,KRA5712DFG50,한국MN81POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20270311,0287,P,20270317,000000000,000000000005000,00003,,,,,,,,,
57MN82,KRA5712DGG59,한국MN82POSCO홀풋,0,000000000.000,N,005490,,,,,,00003,050000000,20270408,0315,P,20270414,000000000,000000000005000,00003,,,,,,,,,
57MN83,KRA5712DHG58,한국MN83SK텔레콤풋,0,000000000.000,N,017670,,,,,,00003,009000000,20260813,0077,P,20260820,000000000,000000000010000,00003,,,,,,,,,
57MN84,KRA5712DJG56,한국MN84SK텔레콤풋,0,000000000.000,N,017670,,,,,,00003,009000000,20260910,0105,P,20260916,000000000,000000000009900,00003,,,,,,,,,
57MN85,KRA5712DKG53,한국MN85SK텔레콤풋,0,000000000.000,N,017670,,,,,,00003,009000000,20261210,0196,P,20261216,000000000,000000000009800,00003,,,,,,,,,
57MN86,KRA5712DLG52,한국MN86SK텔레콤풋,0,000000000.000,N,017670,,,,,,00003,009000000,20270311,0287,P,20270317,000000000,000000000009700,00003,,,,,,,,,
57MN87,KRA5712DMG51,한국MN87SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20260813,0077,P,20260820,000000008,000000000005000,00003,,,,,,,,,
57MN88,KRA5712DNG50,한국MN88SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20260910,0105,P,20260916,000000010,000000000005000,00003,,,,,,,,,
57MN89,KRA5712DPG58,한국MN89SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20261008,0133,P,20261015,000000016,000000000005000,00003,,,,,,,,,
57MN90,KRA5712DQG57,한국MN90SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20261112,0168,P,20261118,000000000,000000000005000,00003,,,,,,,,,
57MN91,KRA5712DRG56,한국MN91SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20261210,0196,P,20261216,000000021,000000000005000,00003,,,,,,,,,
57MN92,KRA5712DSG55,한국MN92SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20270114,0231,P,20270120,000000023,000000000005000,00003,,,,,,,,,
57MN93,KRA5712DTG54,한국MN93SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20270211,0259,P,20270217,000000024,000000000005000,00003,,,,,,,,,
57MN94,KRA5712DVG50,한국MN94SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20270311,0287,P,20270317,000000023,000000000005000,00003,,,,,,,,,
57MN95,KRA5712DWG59,한국MN95SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,150000000,20270408,0315,P,20270414,000000025,000000000005000,00003,,,,,,,,,
57MN96,KRA5712DXG58,한국MN96두산에너풋,0,000000000.000,N,034020,,,,,,00003,012000000,20260813,0077,P,20260820,000000000,000000000005000,00003,,,,,,,,,
57MN97,KRA5712DYG57,한국MN97두산에너풋,0,000000000.000,N,034020,,,,,,00003,012000000,20260910,0105,P,20260916,000000000,000000000005000,00003,,,,,,,,,
57MN98,KRA5712DZG56,한국MN98두산에너풋,0,000000000.000,N,034020,,,,,,00003,012000000,20261210,0196,P,20261216,000000000,000000000005000,00003,,,,,,,,,
57MN99,KRA5712E0G57,한국MN99두산에너풋,0,000000000.000,N,034020,,,,,,00003,012000000,20270311,0287,P,20270317,000000000,000000000005000,00003,,,,,,,,,
57MP00,KRA5712E1G56,한국MP00미래에셋풋,0,000000000.000,N,006800,,,,,,00003,008000000,20260813,0077,P,20260820,000000000,000000000006000,00003,,,,,,,,,
57MP01,KRA5712E2G55,한국MP01미래에셋풋,0,000000000.000,N,006800,,,,,,00003,008000000,20260910,0105,P,20260916,000000000,000000000005900,00003,,,,,,,,,
57MP02,KRA5712E3G54,한국MP02미래에셋풋,0,000000000.000,N,006800,,,,,,00003,008000000,20261210,0196,P,20261216,000000000,000000000005900,00003,,,,,,,,,
57MP03,KRA5712E4G53,한국MP03미래에셋풋,0,000000000.000,N,006800,,,,,,00003,008000000,20270311,0287,P,20270317,000000023,000000000005900,00003,,,,,,,,,
57MP04,KRA5712E5G52,한국MP04삼성SDI풋,0,000000000.000,N,006400,,,,,,00003,065000000,20260813,0077,P,20260820,000000000,000000000005000,00003,,,,,,,,,
57MP05,KRA5712E6G51,한국MP05삼성SDI풋,0,000000000.000,N,006400,,,,,,00003,065000000,20260910,0105,P,20260916,000000000,000000000005000,00003,,,,,,,,,
57MP06,KRA5712E7G50,한국MP06삼성SDI풋,0,000000000.000,N,006400,,,,,,00003,065000000,20261008,0133,P,20261015,000000000,000000000005000,00003,,,,,,,,,
57MP07,KRA5712E8G59,한국MP07삼성SDI풋,0,000000000.000,N,006400,,,,,,00003,065000000,20261210,0196,P,20261216,000000000,000000000005000,00003,,,,,,,,,
57MP08,KRA5712E9G58,한국MP08삼성SDI풋,0,000000000.000,N,006400,,,,,,00003,065000000,20270311,0287,P,20270317,000000000,000000000005000,00003,,,,,,,,,
57MP09,KRA5712EAG54,한국MP09삼성물산풋,0,000000000.000,N,028260,,,,,,00003,035000000,20260813,0077,P,20260820,000000003,000000000005800,00003,,,,,,,,,
57MP10,KRA5712EBG53,한국MP10삼성물산풋,0,000000000.000,N,028260,,,,,,00003,035000000,20260910,0105,P,20260916,000000000,000000000005700,00003,,,,,,,,,
57MP11,KRA5712ECG52,한국MP11삼성물산풋,0,000000000.000,N,028260,,,,,,00003,035000000,20261210,0196,P,20261216,000000000,000000000005700,00003,,,,,,,,,
57MP12,KRA5712EDG51,한국MP12삼성물산풋,0,000000000.000,N,028260,,,,,,00003,035000000,20270311,0287,P,20270317,000000000,000000000005700,00003,,,,,,,,,
57MP13,KRA5712EEG50,한국MP13삼성바이풋,0,000000000.000,N,207940,,,,,,00003,143000000,20260813,0077,P,20260820,000000000,000000000100000,00003,,,,,,,,,
57MP14,KRA5712EFG59,한국MP14삼성바이풋,0,000000000.000,N,207940,,,,,,00003,143000000,20260910,0105,P,20260916,000000000,000000000091000,00003,,,,,,,,,
57MP15,KRA5712EGG58,한국MP15삼성바이풋,0,000000000.000,N,207940,,,,,,00003,143000000,20261210,0196,P,20261216,000000000,000000000083400,00003,,,,,,,,,
57MP16,KRA5712EHG57,한국MP16삼성바이풋,0,000000000.000,N,207940,,,,,,00003,143000000,20270311,0287,P,20270317,000000000,000000000077000,00003,,,,,,,,,
57MP21,KRA5712ENG59,한국MP21삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20260813,0077,P,20260820,000000000,000000000005000,00003,,,,,,,,,
57MP22,KRA5712EPG57,한국MP22삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20260910,0105,P,20260916,000000006,000000000005000,00003,,,,,,,,,
57MP23,KRA5712EQG56,한국MP23삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20261008,0133,P,20261015,000000010,000000000005000,00003,,,,,,,,,
57MP24,KRA5712ERG55,한국MP24삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20261112,0168,P,20261118,000000013,000000000005000,00003,,,,,,,,,
57MP25,KRA5712ESG54,한국MP25삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20261210,0196,P,20261216,000000015,000000000005000,00003,,,,,,,,,
57MP26,KRA5712ETG53,한국MP26삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20270114,0231,P,20270120,000000015,000000000005000,00003,,,,,,,,,
57MP27,KRA5712EVG59,한국MP27삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20270211,0259,P,20270217,000000015,000000000005000,00003,,,,,,,,,
57MP28,KRA5712EWG58,한국MP28삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20270311,0287,P,20270317,000000016,000000000005000,00003,,,,,,,,,
57MP29,KRA5712EXG57,한국MP29삼성전자풋,0,000000000.000,N,005930,,,,,,00003,025000000,20270408,0315,P,20270414,000000018,000000000005000,00003,,,,,,,,,
57MP30,KRA5712EYG56,한국MP30삼성중풋,0,000000000.000,N,010140,,,,,,00003,003100000,20260910,0105,P,20260916,000000000,000000000013700,00003,,,,,,,,,
57MP31,KRA5712EZG55,한국MP31삼성중풋,0,000000000.000,N,010140,,,,,,00003,003100000,20261210,0196,P,20261216,000000000,000000000013600,00003,,,,,,,,,
57MP32,KRA5712F0G54,한국MP32셀트리온풋,0,000000000.000,N,068270,,,,,,00003,018000000,20260910,0105,P,20260916,000000000,000000000166700,00003,,,,,,,,,
57MP33,KRA5712F1G53,한국MP33셀트리온풋,0,000000000.000,N,068270,,,,,,00003,018000000,20261210,0196,P,20261216,000000000,000000000142900,00003,,,,,,,,,
57MP34,KRA5712F2G52,한국MP34셀트리온풋,0,000000000.000,N,068270,,,,,,00003,018000000,20270311,0287,P,20270317,000000000,000000000125000,00003,,,,,,,,,
57MP35,KRA5712F3G51,한국MP35신한지주풋,0,000000000.000,N,055550,,,,,,00003,009000000,20260813,0077,P,20260820,000000050,000000000077000,00003,,,,,,,,,
57MP36,KRA5712F4G50,한국MP36신한지주풋,0,000000000.000,N,055550,,,,,,00003,009000000,20261210,0196,P,20261216,000000000,000000000045500,00003,,,,,,,,,
57MP37,KRA5712F5G59,한국MP37신한지주풋,0,000000000.000,N,055550,,,,,,00003,008450000,20270311,0287,P,20270317,000000000,000000000035800,00003,,,,,,,,,
57MP38,KRA5712F6G58,한국MP38알테오젠풋,0,000000000.000,N,196170,,,,,,00003,032900000,20260910,0105,P,20260916,000000000,000000000200000,00003,,,,,,,,,
57MP39,KRA5712F7G57,한국MP39알테오젠풋,0,000000000.000,N,196170,,,,,,00003,032900000,20261210,0196,P,20261216,000000000,000000000166700,00003,,,,,,,,,
57MP40,KRA5712F8G56,한국MP40에이피알풋,0,000000000.000,N,278470,,,,,,00003,040000000,20260813,0077,P,20260820,000000000,000000000006900,00003,,,,,,,,,
57MP41,KRA5712F9G55,한국MP41에이피알풋,0,000000000.000,N,278470,,,,,,00003,040000000,20260910,0105,P,20260916,000000010,000000000006800,00003,,,,,,,,,
57MP42,KRA5712FAG53,한국MP42에이피알풋,0,000000000.000,N,278470,,,,,,00003,040000000,20261210,0196,P,20261216,000000000,000000000006800,00003,,,,,,,,,
57MP43,KRA5712FBG52,한국MP43에이피알풋,0,000000000.000,N,278470,,,,,,00003,040000000,20270311,0287,P,20270317,000000000,000000000006700,00003,,,,,,,,,
57MP44,KRA5712FCG51,한국MP44에코프로풋,0,000000000.000,N,086520,,,,,,00003,015000000,20260813,0077,P,20260820,000000000,000000000017600,00003,,,,,,,,,
57MP45,KRA5712FDG50,한국MP45에코프로풋,0,000000000.000,N,086520,,,,,,00003,015000000,20260910,0105,P,20260916,000000026,000000000017300,00003,,,,,,,,,
57MP46,KRA5712FEG59,한국MP46에코프로풋,0,000000000.000,N,086520,,,,,,00003,015000000,20261210,0196,P,20261216,000000000,000000000017000,00003,,,,,,,,,
57MP47,KRA5712FFG58,한국MP47에코프로풋,0,000000000.000,N,086520,,,,,,00003,015000000,20270311,0287,P,20270317,000000000,000000000016700,00003,,,,,,,,,
57MP48,KRA5712FGG57,한국MP48에코비엠풋,0,000000000.000,N,247540,,,,,,00003,022000000,20260910,0105,P,20260916,000000000,000000000007100,00003,,,,,,,,,
57MP49,KRA5712FHG56,한국MP49에코비엠풋,0,000000000.000,N,247540,,,,,,00003,022000000,20261210,0196,P,20261216,000000000,000000000007000,00003,,,,,,,,,
57MP50,KRA5712FJG54,한국MP50에코비엠풋,0,000000000.000,N,247540,,,,,,00003,022000000,20270311,0287,P,20270317,000000000,000000000007000,00003,,,,,,,,,
57MP51,KRA5712FKG51,한국MP51카카오풋,0,000000000.000,N,035720,,,,,,00003,004250000,20260813,0077,P,20260820,000000000,000000000125000,00003,,,,,,,,,
57MP52,KRA5712FLG50,한국MP52카카오풋,0,000000000.000,N,035720,,,,,,00003,004250000,20261210,0196,P,20261216,000000000,000000000111200,00003,,,,,,,,,
57MP53,KRA5712FMG59,한국MP53포스코퓨풋,0,000000000.000,N,003670,,,,,,00003,025000000,20260813,0077,P,20260820,000000000,000000000013000,00003,,,,,,,,,
57MP54,KRA5712FNG58,한국MP54포스코퓨풋,0,000000000.000,N,003670,,,,,,00003,025000000,20260910,0105,P,20260916,000000000,000000000012900,00003,,,,,,,,,
57MP55,KRA5712FPG56,한국MP55포스코퓨풋,0,000000000.000,N,003670,,,,,,00003,025000000,20261210,0196,P,20261216,000000000,000000000012700,00003,,,,,,,,,
57MP56,KRA5712FQG55,한국MP56포스코퓨풋,0,000000000.000,N,003670,,,,,,00003,025000000,20270311,0287,P,20270317,000000000,000000000012500,00003,,,,,,,,,
57MP57,KRA5712FRG54,한국MP57하나금융풋,0,000000000.000,N,086790,,,,,,00003,012500000,20260910,0105,P,20260916,000000000,000000000012400,00003,,,,,,,,,
57MP58,KRA5712FSG53,한국MP58하나금융풋,0,000000000.000,N,086790,,,,,,00003,012500000,20261210,0196,P,20261216,000000000,000000000012200,00003,,,,,,,,,
57MP59,KRA5712FTG52,한국MP59하나금융풋,0,000000000.000,N,086790,,,,,,00003,012500000,20270311,0287,P,20270317,000000000,000000000012100,00003,,,,,,,,,
57MP60,KRA5712FVG58,한국MP60한국전력풋,0,000000000.000,N,015760,,,,,,00003,004500000,20260813,0077,P,20260820,000000000,000000000009900,00003,,,,,,,,,
57MP61,KRA5712FWG57,한국MP61한국전력풋,0,000000000.000,N,015760,,,,,,00003,004500000,20261008,0133,P,20261015,000000000,000000000009800,00003,,,,,,,,,
57MP62,KRA5712FXG56,한국MP62한국전력풋,0,000000000.000,N,015760,,,,,,00003,004500000,20270311,0287,P,20270317,000000000,000000000009700,00003,,,,,,,,,
57MP63,KRA5712FYG55,한국MP63한국항공풋,0,000000000.000,N,047810,,,,,,00003,016450000,20260813,0077,P,20260820,000000000,000000000142900,00003,,,,,,,,,
57MP64,KRA5712FZG54,한국MP64한미반도풋,0,000000000.000,N,042700,,,,,,00003,035000000,20260813,0077,P,20260820,000000011,000000000005600,00003,,,,,,,,,
57MP65,KRA5712G0G52,한국MP65한미반도풋,0,000000000.000,N,042700,,,,,,00003,035000000,20260910,0105,P,20260916,000000000,000000000005600,00003,,,,,,,,,
57MP66,KRA5712G1G51,한국MP66한미반도풋,0,000000000.000,N,042700,,,,,,00003,035000000,20261210,0196,P,20261216,000000000,000000000005500,00003,,,,,,,,,
57MP67,KRA5712G2G50,한국MP67한미반도풋,0,000000000.000,N,042700,,,,,,00003,035000000,20270311,0287,P,20270317,000000000,000000000005500,00003,,,,,,,,,
57MP68,KRA5712G3G59,한국MP68한화시스풋,0,000000000.000,N,272210,,,,,,00003,012500000,20260910,0105,P,20260916,000000000,000000000091000,00003,,,,,,,,,
57MP69,KRA5712G4G58,한국MP69한화시스풋,0,000000000.000,N,272210,,,,,,00003,012500000,20261210,0196,P,20261216,000000000,000000000055600,00003,,,,,,,,,
57MP70,KRA5712G5G57,한국MP70현대로템풋,0,000000000.000,N,064350,,,,,,00003,025000000,20260813,0077,P,20260820,000000000,000000000012000,00003,,,,,,,,,
57MP71,KRA5712G6G56,한국MP71현대로템풋,0,000000000.000,N,064350,,,,,,00003,025000000,20260910,0105,P,20260916,000000000,000000000011800,00003,,,,,,,,,
57MP72,KRA5712G7G55,한국MP72현대로템풋,0,000000000.000,N,064350,,,,,,00003,025000000,20261210,0196,P,20261216,000000000,000000000011700,00003,,,,,,,,,
57MP73,KRA5712G8G54,한국MP73현대로템풋,0,000000000.000,N,064350,,,,,,00003,025000000,20270311,0287,P,20270317,000000000,000000000011500,00003,,,,,,,,,
57MP74,KRA5712G9G53,한국MP74모비스풋,0,000000000.000,N,012330,,,,,,00003,042000000,20260813,0077,P,20260820,000000009,000000000013900,00003,,,,,,,,,
57MP75,KRA5712GAG52,한국MP75모비스풋,0,000000000.000,N,012330,,,,,,00003,042000000,20261210,0196,P,20261216,000000000,000000000013700,00003,,,,,,,,,
57MP76,KRA5712GBG51,한국MP76현대차풋,0,000000000.000,N,005380,,,,,,00003,050900000,20260813,0077,P,20260820,000000000,000000000006400,00003,,,,,,,,,
57MP77,KRA5712GCG50,한국MP77현대차풋,0,000000000.000,N,005380,,,,,,00003,050900000,20260910,0105,P,20260916,000000007,000000000006300,00003,,,,,,,,,
57MP78,KRA5712GDG59,한국MP78현대차풋,0,000000000.000,N,005380,,,,,,00003,050900000,20261008,0133,P,20261015,000000009,000000000006300,00003,,,,,,,,,
57MP79,KRA5712GEG58,한국MP79현대차풋,0,000000000.000,N,005380,,,,,,00003,050900000,20261112,0168,P,20261118,000000011,000000000006300,00003,,,,,,,,,
57MP80,KRA5712GFG57,한국MP80현대차풋,0,000000000.000,N,005380,,,,,,00003,050900000,20261210,0196,P,20261216,000000012,000000000006200,00003,,,,,,,,,
57MP81,KRA5712GGG56,한국MP81현대차풋,0,000000000.000,N,005380,,,,,,00003,055000000,20270311,0287,P,20270317,000000018,000000000006200,00003,,,,,,,,,
57MP82,KRA5712GHG55,한국MP82효성중공풋,0,000000000.000,N,298040,,,,,,00003,400000000,20260813,0077,P,20260820,000000000,000000000005000,00003,,,,,,,,,
57MP83,KRA5712GJG53,한국MP83효성중공풋,0,000000000.000,N,298040,,,,,,00003,400000000,20260910,0105,P,20260916,000000000,000000000005000,00003,,,,,,,,,
57MP84,KRA5712GKG50,한국MP84효성중공풋,0,000000000.000,N,298040,,,,,,00003,400000000,20261210,0196,P,20261216,000000000,000000000005000,00003,,,,,,,,,
57MP85,KRA5712GLG59,한국MP85효성중공풋,0,000000000.000,N,298040,,,,,,00003,400000000,20270311,0287,P,20270317,000000000,000000000005000,00003,,,,,,,,,
57MP86,KRA5731GMG55,한국MP86KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000230000,20261008,0133,C,20261015,000000120,000000000010000,00003,,,,,,,,,
57MP87,KRA5731GNG54,한국MP87KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000220000,20261008,0133,C,20261015,000000000,000000000010000,00003,,,,,,,,,
57MP88,KRA5731GPG52,한국MP88KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000210000,20261008,0133,C,20261015,000000000,000000000009000,00003,,,,,,,,,
57MP89,KRA5731GQG51,한국MP89KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000200000,20261008,0133,C,20261015,000000000,000000000006000,00003,,,,,,,,,
57MP90,KRA5731GRG50,한국MP90KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000190000,20261008,0133,C,20261015,000000000,000000000004000,00003,,,,,,,,,
57MP91,KRA5731GSG59,한국MP91KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000180000,20261008,0133,C,20261015,000000000,000000000003000,00003,,,,,,,,,
57MP92,KRA5732GTG57,한국MP92KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000230000,20261008,0133,P,20261015,000000000,000000000003000,00003,,,,,,,,,
